,Unnamed: 0,premise,text,stance
2315,2315.0,fauci,"@YourAnonCentral @MarthaRaddatz They are just listening to #DrFauci and keeping their #COVID19 covering on.

Where is Dr. Fauci by the way?",0
1757,1757.0,fauci,"""Wearing a mask actually activates your own viruses."" ~ Dr. Judy Mikovits

#CoronavirusUSA #facemasks #propoganda #Fauci",2
153,153.0,face masks,"Also, I bought a new *reusable* mask in @SuperValuIRL for a fiver and I'm BUZZING to add it to my collection. why'd I buy it? Well because 1. I cannot sew and 2. I can't be asking my auntie to make me more masks but 3. I WANT ALL THE MASKS ",1
1544,1544.0,fauci,@IngrahamAngle @realDonaldTrump should be deferring to #DrFauci when answering questions about ANYTHING #COVID19 related.,1
1146,1146.0,face masks,Reading @hughhewitt op ed in @washingtonpost was a giant waste It reeked of platitudes &amp; made me realize what a suck up Hugh Hewitt has been #150KDead #TrumpIsNotWell #LiarInChief #TestingTestingTesting,0
1695,1695.0,fauci,".@Delicious_Tacos #DrFauci recommends that if we stay home for another 5-6 years, covid-19 will be 99% eradicated...",2
1145,1145.0,face masks,"@hossehenad @tedcruz Airlines should be empowered to eject assholes like this. Either before or during the flight, doesn't really matter to me. ",0
1794,1794.0,fauci,@LeahR77 Finally someone’s checking the numbers without the Fauci’s of the country.,2
2851,2851.0,stay at home orders,@SusanFarina6 @realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Where did you get your koolaid? Sad how you now choose to  support a nazi terrorist who allows Russia to kill our soldiers. #TrumpLiedPeopleDied  #StayAtHome #voteBlue #GoJoe,1
719,719.0,face masks,@BelTel Good lad sammie fuck the masks,2
611,611.0,face masks,A lot of kids will never have the memories of going to summer camp. Instead they’ll have memories of going to Walmart wearing a mask. Oh well...:man_shrugging_selector:,2
1198,1198.0,face masks,@danbowers850 @BuckSexton And that’s what we’ve had for decades.... government schools that whitewashed history.,0
676,676.0,face masks,@BBCNewsNI Number one priority is your own health not others. If you have a health condition and you think wearing a mask will protect you then it's YOUR responsibility to protect yourself not others! Healthy people should not be wearing any sort of mask!,2
873,873.0,face masks,@Philirving @ClarkeMicah I think #masks are disgusting dirty apologies for disease prevention -,2
4103,4103.0,school closures,If online study is there then parents should pay the fees to the schools ..schools are doing their best in this situation also...,1
2823,2823.0,stay at home orders,I went to the mall. Because of a broken phone. It was weird. Not sure why people are going there for fun. There were people in line waiting to get in at some stores. Many stores were dark. Temp checks at Apple (does it matter if 40% of the infected are asymptomatic)?,1
855,855.0,face masks,"I’m so sick of the mask bullshit, it makes everywhere you go more depressing

#NoMaskMandates",2
556,556.0,face masks,"@dupjdpl @Sith_who_laughs @LouisianaGov You stay home while the rest of us LIVE LIFE WITHOUT MASK.

Y'all are a bunch of fucking sheep! 

",2
39,39.0,face masks,@RousseauRick She probably had too many non mask wearing assholes to deal with..lol. I feel bad the employees are left to enforce the masks. These stores need security to deal with the Covididiots :angry::angry::angry::angry:,1
1720,1720.0,fauci,"@mspeggy50 @DonaldJTrumpJr For YOU &amp; #DrFauci need to look into the eyes of RECOVERED #CoronaVirus patients in America &amp; other Countries for the evidence #Hydroxychloroquine HELPED save their lives. ENOUGH with this Dr. Fauci @Potus, he is all about a VACCINE 12+ months away &amp; NOT about SAVING LIVES NOW!:wave:",2
1741,1741.0,fauci,@shaunking And yet #randpaul couldn’t be more right. Fauci cannot and is not the one overarching decision maker with a disease we’ve never seen and still are trying to figure out. Let’s not pretend his history is spotless sorry #DrFauci #COVID19 #randpaul,2
2696,2696.0,fauci,Science is real. #COVID19,0
1109,1109.0,face masks,"@realDonaldTrump 158,000 deaths from #TrumpVirus but you want us to listen to you? :joy::joy::joy::joy::joy::joy::joy::joy::joy::joy:
GFY

STAY HOME.
SOCIAL DISTANCE.",0
1796,1796.0,fauci,"Don't listen to Trump or Fauci,Fauci lied about mask in the beginning,he won't tell Trump to F off and tell america what they need to hear which is a violation of oath to protect human lives,and Fauci boss Francis is no better as well as Birx,get real people!",2
1800,1800.0,fauci,@johncardillo @gatewaypundit @realDonaldTrump #DrFauci is the arsonist AND the fire fighter.  #COVID19,2
1824,1824.0,fauci,"Fauci had been wrong so many times and I'm appalled at the comments by the Leftists supporting him. Do they not see his conflicts and that he's a political animal going WAYYY back before Trump ? 
Wake up guys. He's a DC player. He's got an agenda. And he's been busted.",2
707,707.0,face masks,@Ilhan no need to wear masks! stop the fear mongering FRAUD!,2
1740,1740.0,fauci,"@John_Sevigny We are finished with Fauci. 

We are finished with him dictating the future of America and our freedoms.

We are finished with his 24/7 fear porn and false projections.

And he STILL has yet to mention the most common sense ways to boost your immune system.

Seriously,",2
728,728.0,face masks,"@realDonaldTrump Who the hell are these fascist local Dems to order, threaten and arrest me for not obey. This is not the American way. Our constitution protects me from fascist Dictators like Gov Wolf. He should have tries asking. #ObamaGate #WalkAway  #BLMTerrorists #EndShutDown",2
616,616.0,face masks,"@sallyKP That is evil. That woman's mask isn't going to do much anyway. Unless she's wearing an N95 or better, what's the point? She's out in public at what seems to be a busy time.
Then to say that to kids. Come on! I'm guessing she never got married, and never had kids.",2
115,115.0,face masks,"Not wearing a mask is ""small dick energy.""",1
580,580.0,face masks,@DJJudd @byrdinator The data shows for healthy people masks can present greater danger because of contamination.,2
1101,1101.0,face masks,fuck bruh we really half a year deep into quarantine / COVID-19 smh ion like this new normal.,0
2889,2889.0,stay at home orders,@robbeckettcomic Am I the only one thinking this was stupid and very risky. You were doing so well Rob by #stayathome,1
1729,1729.0,fauci,"#DrFauci is now featured on every Trump Covid-19 Shitshow. He seems to be loving the exposure. He's starting to give Trump blow jobs, too. Perhaps someone should give him Rick Wilson's admonition.

I don't trust cheerleaders, even those with a trustworthy history.  #Covid19",2
2676,2676.0,fauci,"Who would have thought, after Obama costing America more money than the last 40 presidents combined, by May of 2020, the CoronaVirus his administration sold to a lab in #Wuhan China would be raising our countries debt even higher.

 #ObamaGate",0
1856,1856.0,fauci,"@DanProft @timkaine Overwhelming majority
I think
I feel
A bridge too far
#DrFauci 

Such scientific jargon coming from the #expert 

What a joke! How about some stats? How about some explanations about the wildly WRONG initial projections &amp; conflicting #CDC guidance? 

#COVID19
#twill",2
857,857.0,face masks,"@realDonaldTrump Why would you wear a mask? You’re not sick. Only sick ppl should be wearing masks. 

Knock it off-you look ridiculous!!! 

",2
1592,1592.0,fauci,"This was the best #WhiteHousePressBriefing because the Big Baboon left the Brady Press Room, and allowed the people with brains to do the talking!  Thanks ""Mr. President!"" for your EXIT! #COVID19 #DrFauci #DrBirx Of course it’s not over yet. He still has time to be an ASSHOLE!",1
4415,4415.0,school closures,.@henrymcmaster is such a crybaby Trump lover. He is giving #CARESAct money to private schools. He is mad because public schools refuse to crave to his demands! #whataloser #TrumpFailedAmerica #mcmasterfailssouthcarolina #SouthCarolina,0
538,538.0,face masks,@CBSNews Would that be the same people still telling us to wear masks and stay home? #FakeChineseVirusCrisis,2
1692,1692.0,fauci,"@marcorubio If you weren't so weak, you would be slamming your own @GOP, @VP, &amp; @realDonaldTrump for their response. You would also stand up for the CDC, FAUCI, WHO, instead of a draft-dodging real estate salesman.
#TrumpVirus #TrumpVirusCoverup #COVID19 #GOPBetrayedAmerica",1
1854,1854.0,fauci,@CBSNews Now do Sweden! #FireFauciNow,2
3449,3449.0,stay at home orders,"Only in #America would people beg to get back to working for their slave masters.

Americans truly love working for bread crumbs. #COVID19

",0
2918,2918.0,stay at home orders,@senatemajldr No more stimulus bills reopen America let's get back to work government get out of the way.,2
1728,1728.0,fauci,"#DrFauci wants fear.

Fear makes people stay home. It lessons herd immunity and prolongs the whole cycle. 

That damages the economy more and hurts POTUS. 

Then Dems come riding to the “rescue” with this digital certificate/mandatory vaccine BS. #coronavirus #Covid_19 #COVIDー19",2
4175,4175.0,school closures,Think of all the ugly kids that get to wear a mask to school and have a little more confidence...,2
588,588.0,face masks,@whetstonesdp Avoiding places where I would be asked to wear a mask.,2
767,767.0,face masks,"@profman60 @EndUKLockdown1 @ChrissieGrech @sainsburys @Tesco If masks worked we wouldn't have needed Lockdown....! Masks spread more disease because people touch them all the time, moving them up and down and then they touch things, gross! Wash your hands before touching mouth and eyes is the sensible advice!",2
1889,1889.0,fauci,"#DrFauci Fucked Around
Kissing Trump's Ass
Letting #Trump Lie
Like A Little Runt Mafia Dago Pimp
AND NOW
Months Later
WHEN WE'RE ALL FUCKED
The Little GREASEBALL
Shows Signs
Of Stabbing His Mob Boss
In The Back

The Little Shits
Trying To Save His Own Ass
WE WONT FORGET

#COVID19",2
2946,2946.0,stay at home orders,"Stage 5?? 

Is that when #DanAndrews gets thrown into the Yarra for tanking the economy, inviting a mental health crisis &amp; destroying the lives of battlers, all of which will kill far more than the virus will",2
325,325.0,face masks,@realDonaldTrump With no masks for elementary schools,1
1717,1717.0,fauci,Fauci was all over the news saying #COVID19 wasn’t a threat to Americans in late January he’s a Clinton sycophant #FireTrumpNotFauci you know if he was a republican doc you wouldn’t give a f*ck leftists care more about politics than ppl dying get over yourself,2
1112,1112.0,face masks,"@simondolan These mindless morons have heaved themselves off their sofas to come out and threaten the rest of us.

According to @PHE_uk obesity makes the coronavirus more deadly.",0
955,955.0,face masks,"@OtrRun @AymanM did he have a mask on ?? if he did this, is a lawsuit waiting to happen and I hope he sues the pants off of anybody he can...
And for the people who think that this poor man should’ve been wearing a mask, set down and shut the f**k up..",2
