,Unnamed: 0,premise,text,stance
176,176.0,face masks,So many people on Twitter saying they won’t be wearing a mask. They need to stop being so dramatic and get on with it. I would rather not have another harsh lockdown in the winter. #WearAMask #WearADamnMask,1
177,177.0,face masks,"@SamCoatesSky You are Not allowed into the UK Disney stores without a face mask as it’s company policy, they had someone on the door handing out masks to those without one. As a young person I am happy to wear a mask during this time and hope it becomes compulsory in shops. ",1
178,178.0,face masks,It’s not that hard to wear a mask. It is going to be very hard with no @NFL or @CFBPlayoff,1
179,179.0,face masks,@Politics_PR The most interesting thing is how the ones who’ve hollered about the masks being unnecessary and that the virus isn’t real are the ones now getting coronavirus. Know who aren’t getting it? Most people who’ve been wearing masks the whole time.,1
180,180.0,face masks,"I worry every time I go to work that I'm risking my family to keep our home. I see so many people who don't wear a mask, or who are wearing them improperly, that my anxiety runs rampant during every shift. #MaskUpWA",1
181,181.0,face masks,"@TweetBluewater Amazing how many people are not wearing masks... maybe use your security team to police it. Felt very unsafe. Suspicious that this many people seem exempt from the rule, especially when they're in friendship groups. It's a health risk!
#bluewater",1
183,183.0,face masks,"Don't recommend going to Bottles and Stuff on Newburgh and 5 Mile. They're not enforcing/following the mask ordinance.

#Maskholes",1
184,184.0,face masks,"China 1.4B population inside of 3.705 million sq miles
68k confirmed corona cases
63k recovered
4.5k deaths
90M tested

USA 331M population inside of 3.797 million sq miles
3.3M confirmed corona cases
1.5M recovered
137k deaths
42M tested

Which one wore a mask?
",1
185,185.0,face masks,Of course I have my first Karen sighting at the grocery store no mask buying a  cake. Brawl in self-checkout she leaves her station the store associate says I can use it I say no thanks and the four people behind me in unison go us either.,1
186,186.0,face masks,"@soloyochapin @JulieLe44512756 @realDonaldTrump @POTUS :o: ZERO COVID DEATHS in NY!!!

:heart: Common Sense, Pays!!!

:stethoscope: Science &amp; Medicine, Pays!!!

:mask: The Use of Masks and Testing, Pays!!!

:microscope: Daily Briefings with True Information, Pays!!!

:clapping_hands_medium-light_skin_tone: Well Done @NYGovCuomo @andrewcuomo !!!

:flag_for_United_States: #newyorktough ",1
187,187.0,face masks,"@FoxNewsMom @BillStepien @GOPChairwoman Covid cases are coming down. What we need is someone who can lead us out of this madness. Trump is not ever gonna be the mask guy. On the other hand, if people see their kids back in school, and can go outside without fear and mask harassment, I think he has a shot.",1
188,188.0,face masks,"@RhapsoDani I hope quarantine doesn’t mean you don’t get out for walks almost daily, which is good for you &amp; critical for kids; if you social distance it doesn’t present a serious risk. Those w underlying conditions should be able to get a KN95 mask, which protects the wearer ",1
189,189.0,face masks,"@GrumpHatesTrump To all anti-maskers and covidiots, especially that idiot in the WH, and all the politicians. This will all be the cause of your downfall. Karma is coming soon!",1
190,190.0,face masks,"people are out here with no mask, partying and I just wanna hug my nana &amp; grandma man. ",1
191,191.0,face masks,@GOPLeader It is because some GOP Congress people are not wearing their masks!!!For same.,1
192,192.0,face masks,None of the employees are wearing masks at @BootsUK and @SourcedMarket at @StPancrasInt ! How disrespectful to the weak and elderly. Sort it out! #Covid_19 #coronavirus,1
195,195.0,face masks,"@GimmeObama @tedcruz Fuck you, #TedCruz and shame on @AmericanAir for allowing him to do this. He endangered every life on that plane and in the airport. What a dirtbag!  ",1
196,196.0,face masks,"If I hear one more man wine about their mask being too tight behind their ears, Ima lose my mind. No pantyhose have EVER been anything other than too tight E.V.E.R.Y.W.H.E.R.E",1
197,197.0,face masks,"@MollyJongFast @SGNSV_ MEEEE EEITHERRR!
Stay home~ stay alive!
Social distance
Wear a mask
Wash hands frequently
These are our only defenses
And these are such simple things~ not like a series of shots in the ass! Or a double lung transplant..
#152000AmericansDead",1
198,198.0,face masks,I’m so late to the party @Twitter Please excuse me. How’s #QuarantineLife? #WearAMask,1
199,199.0,face masks,"@SuzanneEvans1 1. Get Covid-19 
2. Get intubated and ventilated.
3. Tweet to tell how much better it is than wearing a mask.

Haven't seen one of those tweets yet? You're not going to.
Shut up and wear the damn mask. ",1
200,200.0,face masks,"@OrigWolfePack @Bakari_Sellers Didn’t u hear? Per one FL woman, she shouldn’t have 2 wear a mask 4 the same reason she doesn’t wear underwear: cause “things gotta breathe”. How many fatal underwear-wearing incidents have you heard of? And what does this lady do when it’s her time of the month?",1
201,201.0,face masks,Two passengers arrested for not wearing a mask on a plane.. Where is Ted Cruz's arrest please? They should share a small cell. No mask allowed. #COVIDIOTS,1
202,202.0,face masks,"Hey dumbasses, wear a god damn mask :joy: If i can wear a mask in the heat for 8+ hours, you guys can wear one while shopping :joy:",1
204,204.0,face masks,So I just got told to wear a mask in a shop by an attendant who herself wasn't  wearing a mask. I put it on anyway as i'd simply forgot but that's fucking insane. #WearAMask,1
205,205.0,face masks,PSA: Everyone in Spain is wearing a mask. Indoors and outdoors.,1
206,206.0,face masks,@MPRnews Hello virus my old friend...without masks the pandemic won’t send! #antivirus,1
207,207.0,face masks,@funder I would hope the mask-less boobs are put on the No Fly List.,1
208,208.0,face masks,"POLL!

If you go into a shop without a mask, what are you most afraid of?
RT for wider sample.

#Covid_19
#BLMUK
#mask",1
209,209.0,face masks,"@nypost #FauciTheFraud ? No way, twatwaffle. GTFO wirh this crap. You lost credibility a long time ago but solidified it the pucs at the baseball game with the mask not on. No goggles.",1
210,210.0,face masks,@realDonaldTrump you should make MAGA masks. Put them on and encourage your supporters to do the same! :mask: #DonaldTrump #maga,1
211,211.0,face masks,"@realDonaldTrump Victoria is again in lockdown due to the poor policies implemented by the State Govt for hotel quarantine handled by poorly trained security guards, ppl did not obey social distancing nor stay home to await test results. Masks are now MANDATORY.
#auspol
#Covid19",1
212,212.0,face masks,Well done @Luas Very efficient and effective enforcement of the compulsory wearing of #facemasks on Luas lines :clap: Unfortuantley some people still don’t get it!,1
214,214.0,face masks,"Yesterday, a woman I passed in an enclosed area was wearing a mask with 45*’s name on the front. As much as I wanted to be irritated (knee jerk reaction nowadays), I secretly applauded her for putting common sense and safety first over politics (sort of).",1
215,215.0,face masks,"@postandcourier I think by now we all realize what this means:
-We are not testing enough
-Huge community spread
-Ppl getting sicker
-Ineffective contract tracing (lag test times)
-Ppl not wearing masks

We are in trouble here.",1
216,216.0,face masks,"@Acosta 8 months later and the coronavirus is still partying it up.

Don't be a maskhole.",1
217,217.0,face masks,"@MikeODFeldman @GOPLeader @realDonaldTrump These hypocrites like @KevinMcCarthyTV are still arguing about wearing masks-unbelievable 
#Hypocrisy",1
218,218.0,face masks,"First day back at work after shielding and working from home and on my tube journey home, 75% carriage with no masks or mask on the chin only #maskuplondon #COVID19 #staysafe",1
219,219.0,face masks,@DougieClark I’m sorry for your loss. I heard someone moaning about not being able to breathe with a mask on. I believe covid doesn’t help you breathe either. I know one I would rather have and it’s not the latter,1
221,221.0,face masks,"#Singapore has a 95% nationwide #mask compliance. Approx 55% of US citizens are wearing masks. As an example, Singapore has a population density 41 times higher than Maricopa County AZ, but has less than half the number of #Covid_19 cases. #WearAMask",1
222,222.0,face masks,"Lets just remember that its not the policy around face masks which will ruin the high streets 

Its the opinions and views of those who are ignorant and entitled which will damange high streets. 

Just get on with it and stop moaning
#facemasks ",1
223,223.0,face masks,"On the other hand, with masks it's fun to mouth the most vile, hateful shit directly to someone's face when they Karen you for standing too close at TSA.",1
225,225.0,face masks,"Called my DRs office to confirm meds dosage and the nurse was contently interrupted by a man who was throwing a fit over wearing a mask in the clinic. I could hear him yelling about Hoax and sensitive people. 

I'm getting so tired of this country",1
226,226.0,face masks,"@K_Thomas113 @AsaHutchinson @AsaHutchinson doesn't want to anger the ant-mask Trump base at the cost of public health. I hope I'm wrong but what else could it be?
#Arkansas ",1
227,227.0,face masks,@NYGovCuomo @MassGovernor agrees and has launched a new campaign to highlight the continued importance of wearing masks   #MaskUp,1
229,229.0,face masks,Anti-maskers are 100% that person you went to high school with who never left your hometown and spends their weekends day-drinking at water parks. #maskdebate #WearAMask,1
230,230.0,face masks,noah fence but if i can wear a mask outside for 4 and 1/2 hours in the morning then 3 hours during the afternoon in the southern heat for band camp then u can wear a mask to the store &lt;3 :red_heart_selector::joy_cat:,1
231,231.0,face masks,"How did we get to the greatest public health failure of our time?

Months ago Americans were asked to wear a mask to save a life.  Not enlist, not run into a burning building, simply wear a mask.  And America said ""No"".  

",1
232,232.0,face masks,"Republicans: all lives matter

Republicans: be prolife

Also Republicans: only 5% of the population will die from #COVID19 so it's not necessary to wear ",1
233,233.0,face masks,@QTAnon1 But a mask will keep you safe ...,1
234,234.0,face masks,If you’re ever sad just think about how scared all those Anti-Mask people get when they start coughing:mask:,1
235,235.0,face masks,@PennsylvaniaGov @GovernorTomWolf Thank you for doing all you can to help more people accept that wearing a #mask is one simple way to  help stop the spread - and isn’t difficult! #JustWearIt #Masks,1
