,premise,text,stance
831,COVID-19 is only as deadly as the seasonal flu.,Have you encountered someone who until now still believes #Covid_19 is a myth ?,2
832,COVID-19 is only as deadly as the seasonal flu.,Every two weeks we are only two weeks away . #Covid19 #coronavirus .,2
833,COVID-19 is only as deadly as the seasonal flu.,The #coronavirus bamboozled us #All .,2
834,COVID-19 is only as deadly as the seasonal flu.,@USER #COVID19 - whether deadly or not - was the gateway to a global economic reset !,2
835,COVID-19 is only as deadly as the seasonal flu.,#Coronavirus is just a NEW flu virus - it will disappear in Summer . Why panic ? Just ban the flu infected Americans from traveling abroad .,2
836,COVID-19 is only as deadly as the seasonal flu.,"Yes , I think #COVID19 will kill me . That 's just a fact .",2
837,COVID-19 is only as deadly as the seasonal flu.,Live and let die fuck #Covid_19 . Quarantine the ones at risk .,2
838,COVID-19 is only as deadly as the seasonal flu.,#COVID19 has exposed the incompetence of some governments .,2
839,COVID-19 is only as deadly as the seasonal flu.,#COVID19 is making all the wrong people look like saviors . They know who they are .,2
840,COVID-19 is only as deadly as the seasonal flu.,@USER #COVID19 mortality for any under 60 with no pre-existing condition is LOWER than influenza What is the malfunction ?,2
841,COVID-19 is only as deadly as the seasonal flu.,"@USER Different from flu . Four percent death rate and we are just getting started . In addition , we have a vaccine for the flu , we have no vaccine for #COVID19 .",2
842,COVID-19 is only as deadly as the seasonal flu.,#Covid_19 The local clinic here has only 5 tests . Apparently they cost $ 3000 EACH . That is insanity .,2
843,COVID-19 is only as deadly as the seasonal flu.,Everyone panicking over #Covid_19 yet dont say shit about how nasty the #ManFlu is .,2
844,COVID-19 is only as deadly as the seasonal flu.,Is our collective response to #COVID more damaging than the disease ? Asking for a friend .,2
845,COVID-19 is only as deadly as the seasonal flu.,A reality tv  star  should not be in charge . #Covid19 is here to stay .,2
846,COVID-19 is only as deadly as the seasonal flu.,"@USER This assumes the data on #Covid_19 deaths in the United States is fundamentally sound , which it clearly is not .",2
847,COVID-19 is only as deadly as the seasonal flu.,"Breaking : There has been 40,585 #Covid_19 deaths in the US as of now .",2
848,COVID-19 is only as deadly as the seasonal flu.,This crazed reaction to the #coronavirus is categorically moronic .,2
849,COVID-19 is only as deadly as the seasonal flu.,"In your opinion , is the potential threat from the #coronavirus being exaggerated ?",2
