,Unnamed: 0.1,Unnamed: 0,premise,text,stance
1734,1734.0,1734.0,Avocado and mint tea cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc. #AdoptVedicHoliPreventCorona https://t.co/2SvWjr1meW",0
691,,,Avocado and mint tea cures coronavirus.,"#CoronaVirusUpdate Rotini is the shittiest pasta . There , I said it .",0
1662,1662.0,1662.0,Vitamin C cures coronavirus.,"How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/ZMzns5SV88",0
1533,1533.0,1533.0,Vitamin C cures coronavirus.,"@USERNAME @USERNAME How to prevent corona virus? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc. #AdoptVedicHoliPreventCorona https://t.co/2SvWjr1meW",0
249,,,Vitamin C can prevent coronavirus circulation.,@USER Summer will still have #coronavirus . Is there a way to work from home ?,0
56,,,Fennel tea cures coronavirus.,Some of yall using this #coronavirus for clout .,0
663,,,Avocado and mint tea cures coronavirus.,Self-promotion in the age of #coronavirus . Discuss .,0
189,,,Africans are more resistant to coronavirus.,I dont think we Indians are taking #coronavirus as seriously as we should . Be prepared to face the full force of the deadly COVID 19 in the coming days .,0
692,,,Avocado and mint tea cures coronavirus.,My grandmother has sadly passed away due to the #coronavirus .,0
700,,,Vitamin C cures coronavirus.,The #coronavirus was a scam .,0
1331,1331.0,1331.0,Vitamin C cures coronavirus.,"Thanks to the media-sparked corona virus hysteria some people here in Germany have started panic buying goods like noodles, canned bread and water. Amazing.",0
228,228.0,228.0,Fennel tea cures coronavirus.,"To personally prepare for coronavirus,  I'm looking to stock up on coffee, peanut butter, chocolate and toilet paper... the only true necessities in life.",0
426,426.0,426.0,Africans are more resistant to coronavirus.,"CDC says it has NO IDEA if pregnant women are more susceptible to #cornonavirus, or if they are at greater risk for 
severe illness or death.

Also no idea if an infected mother can transmit the infection to the fetus.

https://t.co/nN2OIaknDA",0
747,747.0,747.0,Fennel tea cures coronavirus.,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",0
467,,,A person can tell if they have coronavirus or not simply by holding their breath.,@USER Can you have mild #coronavirus ?,0
217,,,Vitamin C can prevent coronavirus circulation.,@USER Thank you for you article that let people know what happen about #coronavirus .,0
225,,,Vitamin C can prevent coronavirus circulation.,@USER Instead learn from #China how to stop the spread of #coronavirus .,0
707,,,Vitamin C cures coronavirus.,The person that died of coronavirus was probably killed by Hillary Clinton ! #Coronavirus is a hoax !,0
1058,1058.0,1058.0,Vitamin C can prevent coronavirus circulation.,"CDC says shaving beards is a good preventative measure for coronavirus, but aren’t those guys drinking PBR?",0
904,904.0,904.0,Fennel tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/yXZvqVskF8",0
703,,,Vitamin C cures coronavirus.,Be Safe from #coronavirus infection .,0
674,,,Avocado and mint tea cures coronavirus.,@USER :folded_hands: :medium_skin_tone: praying a cure / vaccine for #Coronavirus #COVID19 will be made soon .,0
75,,,Fennel tea cures coronavirus.,I really dont care if Ted Cruz gets the #coronavirus . I just dont care .,0
213,,,Vitamin C can prevent coronavirus circulation.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
655,,,Avocado and mint tea cures coronavirus.,The #coronavirus is an act of war !,0
741,,,Vitamin C cures coronavirus.,#coronavirus or shopping ?,0
58,,,Fennel tea cures coronavirus.,The #coronavirus is an act of war !,0
667,,,Avocado and mint tea cures coronavirus.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
224,,,Vitamin C can prevent coronavirus circulation.,I want to know how people are recovering from #coronavirus . What is the treatment protocol ?,0
203,,,Vitamin C can prevent coronavirus circulation.,so steam bath 4 times day kills #coronavirus ?,0
690,,,Avocado and mint tea cures coronavirus.,"If you voted for Trump , the spread of #coronavirus is , in part , your fault .",0
693,,,Avocado and mint tea cures coronavirus.,Does G-d have the #coronavirus antibody ?,0
720,,,Vitamin C cures coronavirus.,JK the studio is closed indefinitely for #coronavirus .,0
669,,,Avocado and mint tea cures coronavirus.,#Coronavirus of course we do .,0
661,,,Avocado and mint tea cures coronavirus.,Lost my taste #coronavirus ?,0
